latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
0.524,103.3226,315.5,2,1.4,2021-03-23,"618",Aqua,MODIS,"0",6.03,290.3,18.4,D,"0"
0.5116,103.3244,314.6,2,1.4,2021-03-23,"618",Aqua,MODIS,"35",6.03,289.9,17.2,D,"0"
0.1633,102.3922,309.4,2.4,1.5,2021-03-23,"618",Aqua,MODIS,"37",6.03,286.7,17.5,D,"0"
0.1688,102.3966,309.2,2.4,1.5,2021-03-23,"618",Aqua,MODIS,"35",6.03,286.3,17.5,D,"0"
1.3502,102.4441,314.7,2.3,1.5,2021-03-23,"619",Aqua,MODIS,"38",6.03,291.8,23.5,D,"0"
0.6118,102.8978,311.8,1.3,1.1,2021-03-26,"351",Terra,MODIS,"49",6.03,292.8,9.2,D,"0"
-0.3265,102.7569,314.7,1.3,1.2,2021-03-26,"351",Terra,MODIS,"30",6.03,288.7,13.6,D,"0"
-0.3298,102.7076,308.3,1.3,1.1,2021-03-26,"351",Terra,MODIS,"45",6.03,283.8,8,D,"0"
-2.9078,101.5339,317.8,1,1,2021-03-26,"648",Aqua,MODIS,"75",6.03,294.1,8.6,D,"0"
-2.9065,101.5429,326.5,1,1,2021-03-26,"648",Aqua,MODIS,"83",6.03,293.2,17.4,D,"0"
-3.439,102.1922,317.1,1,1,2021-03-26,"648",Aqua,MODIS,"54",6.03,296.4,7.1,D,"0"
1.2457,99.1904,318.6,1.1,1.1,2021-03-26,"649",Aqua,MODIS,"64",6.03,293.9,12.7,D,"0"
1.3387,99.0677,315.5,1.1,1.1,2021-03-26,"649",Aqua,MODIS,"66",6.03,295.8,8.2,D,"0"
0.533,101.9806,316.6,1,1,2021-03-26,"649",Aqua,MODIS,"34",6.03,292.6,7.2,D,"0"
1.1044,98.9886,321.1,1.2,1.1,2021-03-26,"649",Aqua,MODIS,"76",6.03,293.9,14.8,D,"0"
1.2471,99.2002,337.8,1.1,1.1,2021-03-26,"649",Aqua,MODIS,"89",6.03,294.5,40.2,D,"0"
2.7952,99.7861,320.3,1,1,2021-03-26,"650",Aqua,MODIS,"53",6.03,299.6,11.7,D,"0"
1.7817,101.5079,320.8,1,1,2021-03-28,"338",Terra,MODIS,"71",6.03,300,11.7,D,"0"
-0.6282,100.1267,317.3,1.1,1.1,2021-03-28,"339",Terra,MODIS,"0",6.03,297,8.1,D,"2"
-4.8908,105.0221,316.4,1,1,2021-03-28,"635",Aqua,MODIS,"59",6.03,293.1,6.4,D,"0"
-2.0763,105.2744,329.4,1,1,2021-03-28,"636",Aqua,MODIS,"82",6.03,296.5,20.8,D,"0"
-0.8659,101.5923,317.8,1.3,1.1,2021-03-28,"636",Aqua,MODIS,"71",6.03,295,13.8,D,"0"
-0.9553,103.0173,320.4,1.1,1,2021-03-28,"636",Aqua,MODIS,"37",6.03,301.2,12.2,D,"0"
-3.4341,102.1907,317.4,1.3,1.1,2021-03-28,"636",Aqua,MODIS,"62",6.03,296.9,10.8,D,"0"
-2.9795,105.4568,319.4,1,1,2021-03-28,"636",Aqua,MODIS,"58",6.03,298.5,11.1,D,"0"
-3.0257,105.3971,318.2,1,1,2021-03-28,"636",Aqua,MODIS,"59",6.03,298.4,8.7,D,"0"
1.0037,101.7799,315.9,1.4,1.2,2021-03-30,"326",Terra,MODIS,"23",6.03,295.1,11.6,D,"0"
1.0107,101.7742,316.4,1.4,1.2,2021-03-30,"326",Terra,MODIS,"27",6.03,295.6,12.3,D,"0"
0.8694,101.8138,316,1.4,1.2,2021-03-30,"326",Terra,MODIS,"43",6.03,294.6,12.1,D,"0"
0.513,102.2929,316.3,1.3,1.1,2021-03-30,"326",Terra,MODIS,"29",6.03,295.1,11.6,D,"0"
0.8567,99.5661,310,2.1,1.4,2021-03-30,"326",Terra,MODIS,"49",6.03,286,15,D,"2"
0.3846,102.1291,317.9,1.3,1.1,2021-03-30,"326",Terra,MODIS,"67",6.03,297.1,10.8,D,"0"
0.8675,101.8265,317.1,1.4,1.2,2021-03-30,"326",Terra,MODIS,"40",6.03,294.8,12.2,D,"0"
0.1578,102.2374,307.6,1.9,1.3,2021-03-30,"624",Aqua,MODIS,"39",6.03,279.7,9.2,D,"0"
0.1824,102.8643,315.9,1.7,1.3,2021-03-30,"624",Aqua,MODIS,"20",6.03,290.3,19.9,D,"0"
-0.773,101.4238,306.2,2.2,1.5,2021-03-30,"624",Aqua,MODIS,"28",6.03,278.5,14.6,D,"0"
1.6738,101.4345,315.7,2,1.4,2021-03-30,"625",Aqua,MODIS,"40",6.03,292,18.2,D,"2"
1.4832,101.7282,313.3,1.9,1.4,2021-03-30,"625",Aqua,MODIS,"60",6.03,292,17.3,D,"0"
1.4227,101.5757,317.3,2,1.4,2021-03-30,"625",Aqua,MODIS,"20",6.03,295.7,21.4,D,"0"
1.3907,101.6417,317.4,2,1.4,2021-03-30,"625",Aqua,MODIS,"56",6.03,294.6,23.8,D,"0"
0.8652,101.8084,310.9,2,1.4,2021-03-30,"625",Aqua,MODIS,"49",6.03,287.3,13.5,D,"0"
-0.9771,103.1797,317.8,2.1,1.4,2021-03-31,"707",Aqua,MODIS,"40",6.03,295.6,21.9,D,"0"
3.7834,98.6892,318.9,1,1,2021-04-02,"356",Terra,MODIS,"0",6.03,298,10.6,D,"2"
2.9829,99.6184,318.6,1,1,2021-04-02,"356",Terra,MODIS,"42",6.03,299.1,8.3,D,"2"
1.8911,101.1867,315.4,1.3,1.1,2021-04-02,"357",Terra,MODIS,"63",6.03,295.3,9.8,D,"0"
-1.4117,103.6209,313.3,2.1,1.4,2021-04-02,"357",Terra,MODIS,"62",6.03,293.6,18.4,D,"0"
-0.9797,103.1772,311.7,1.9,1.4,2021-04-02,"357",Terra,MODIS,"39",6.03,288.8,15,D,"0"
-0.6602,101.3035,310.8,1.4,1.2,2021-04-02,"357",Terra,MODIS,"59",6.03,290.6,8.6,D,"0"
-0.6498,101.3048,308.8,1.4,1.2,2021-04-02,"357",Terra,MODIS,"35",6.03,289.8,6.6,D,"0"
0.9962,103.0105,310.2,1.7,1.3,2021-04-02,"357",Terra,MODIS,"52",6.03,284.3,14.3,D,"0"
1.9269,101.5602,313.8,1.3,1.1,2021-04-02,"357",Terra,MODIS,"45",6.03,294.5,9.8,D,"0"
-1.4121,103.6152,313.7,2.1,1.4,2021-04-02,"357",Terra,MODIS,"56",6.03,294.3,17.7,D,"0"
-2.541,102.0134,319.5,1.7,1.3,2021-04-02,"358",Terra,MODIS,"75",6.03,293.7,26.4,D,"0"
-1.9853,104.2997,316.1,1.4,1.2,2021-04-02,"654",Aqua,MODIS,"51",6.03,294.5,11.7,D,"0"
1.303,99.9119,309.1,1,1,2021-04-02,"655",Aqua,MODIS,"29",6.03,280.2,5.5,D,"0"
0.9751,101.8852,318.8,1.1,1.1,2021-04-02,"655",Aqua,MODIS,"55",6.03,294.2,12.1,D,"0"
0.8753,101.5537,312.5,1.1,1,2021-04-02,"655",Aqua,MODIS,"21",6.03,283.6,7.2,D,"0"
3.1375,98.2601,317.2,1,1,2021-04-02,"656",Aqua,MODIS,"28",6.03,293.2,8.2,D,"0"
3.2164,99.5809,312.9,1,1,2021-04-02,"656",Aqua,MODIS,"58",6.03,291.4,5.1,D,"2"
-0.7711,101.4316,318.9,1.1,1,2021-04-04,"643",Aqua,MODIS,"65",6.03,284.2,14.8,D,"0"
-0.9303,101.3369,328.7,1.1,1,2021-04-04,"643",Aqua,MODIS,"85",6.03,285.3,27.3,D,"0"
-0.0837,101.6713,313.4,1.1,1,2021-04-04,"643",Aqua,MODIS,"67",6.03,278.7,7.6,D,"0"
2.9619,99.8008,315.1,1.7,1.3,2021-04-06,"332",Terra,MODIS,"35",6.03,293,12.3,D,"2"
0.5347,101.9857,315.8,1.1,1.1,2021-04-06,"332",Terra,MODIS,"32",6.03,289.3,9.7,D,"0"
1.0045,102.7193,315.8,1.1,1,2021-04-06,"332",Terra,MODIS,"18",6.03,293,5.8,D,"2"
1.3483,102.2548,322.1,1.1,1.1,2021-04-06,"332",Terra,MODIS,"31",6.03,299.1,13,D,"0"
1.5794,101.149,319.1,1.3,1.1,2021-04-06,"332",Terra,MODIS,"46",6.03,298.9,10.7,D,"0"
0.1453,102.8644,320.1,1,1,2021-04-06,"333",Terra,MODIS,"50",6.03,299.3,11.6,D,"0"
-0.8184,103.4675,315.1,1,1,2021-04-06,"333",Terra,MODIS,"41",6.03,294.5,6.3,D,"2"
-0.1757,103.0458,313.8,1,1,2021-04-06,"333",Terra,MODIS,"50",6.03,291.3,6.7,D,"0"
-3.9757,103.5162,311.4,1,1,2021-04-06,"334",Terra,MODIS,"64",6.03,283.3,7.1,D,"0"
-3.5612,104.3827,314.4,1.2,1.1,2021-04-06,"629",Aqua,MODIS,"67",6.03,292.8,9.1,D,"0"
-3.5865,104.3432,312.6,1.2,1.1,2021-04-06,"629",Aqua,MODIS,"63",6.03,290.3,7.9,D,"0"
-2.0174,104.3255,310,1.1,1.1,2021-04-06,"630",Aqua,MODIS,"40",6.03,289,6.5,D,"0"
-2.8232,102.9727,314.4,1.4,1.2,2021-04-06,"630",Aqua,MODIS,"59",6.03,295,10.3,D,"0"
0.8671,101.8222,313.3,1.5,1.2,2021-04-06,"631",Aqua,MODIS,"30",6.03,282.5,12.2,D,"0"
0.7405,102.392,320.5,1.4,1.2,2021-04-06,"631",Aqua,MODIS,"57",6.03,299.1,19,D,"0"
0.6509,102.0717,318,1.4,1.2,2021-04-06,"631",Aqua,MODIS,"27",6.03,298.5,13.8,D,"0"
0.3434,100.5329,313.8,1.9,1.3,2021-04-06,"631",Aqua,MODIS,"65",6.03,292.9,20.2,D,"0"
0.5111,102.2984,321.5,1.4,1.2,2021-04-06,"631",Aqua,MODIS,"51",6.03,299.1,21.9,D,"0"
0.7485,101.6579,316.6,1.5,1.2,2021-04-06,"631",Aqua,MODIS,"64",6.03,294,17.9,D,"0"
1.7596,101.1319,309.8,2.8,1.6,2021-04-07,"415",Terra,MODIS,"41",6.03,290.7,21.4,D,"0"
1.3363,102.3208,314.9,2.6,1.5,2021-04-07,"714",Aqua,MODIS,"32",6.03,294,24.2,D,"0"
4.1541,96.1235,312.9,1.1,1,2021-04-07,"715",Aqua,MODIS,"0",6.03,289,4.1,D,"2"
-4.5302,105.6257,321,1,1,2021-04-08,"321",Terra,MODIS,"77",6.03,289.2,13.6,D,"0"
-4.5289,105.6167,318.6,1,1,2021-04-08,"321",Terra,MODIS,"74",6.03,289.4,11.1,D,"0"
-4.8952,105.7286,326.1,1,1,2021-04-08,"322",Terra,MODIS,"80",6.03,293.3,18.2,D,"0"
-4.8965,105.7376,319.6,1,1,2021-04-08,"322",Terra,MODIS,"73",6.03,290.6,11.4,D,"0"
-4.7869,105.7313,310.9,1.6,1.2,2021-04-08,"617",Aqua,MODIS,"58",6.03,289.4,10.5,D,"0"
5.2927,95.471,319.1,1.1,1,2021-04-09,"703",Aqua,MODIS,"71",6.03,296.4,12.9,D,"0"
-2.9259,105.6113,316,1.4,1.2,2021-04-10,"309",Terra,MODIS,"37",6.03,294.9,12.3,D,"0"
-2.9759,105.4785,319.8,1.5,1.2,2021-04-10,"309",Terra,MODIS,"67",6.03,296.2,20.5,D,"0"
-2.6788,106.3786,326.1,2.3,1.5,2021-04-10,"605",Aqua,MODIS,"79",6.03,292.2,61.1,D,"0"
-2.6813,106.372,327.7,2.3,1.5,2021-04-10,"605",Aqua,MODIS,"72",6.03,292.2,66,D,"0"
1.7961,101.4756,314.9,1.1,1,2021-04-11,"350",Terra,MODIS,"52",6.03,295.7,8.2,D,"0"
3.219,99.58,315.4,1,1,2021-04-11,"350",Terra,MODIS,"55",6.03,294.8,6.5,D,"2"
0.1105,102.7027,318.4,1.3,1.1,2021-04-11,"351",Terra,MODIS,"39",6.03,299.6,14.5,D,"0"
0.5083,100.1584,316.6,1,1,2021-04-11,"351",Terra,MODIS,"72",6.03,292.5,10.1,D,"0"
0.6719,101.6022,315.7,1.1,1.1,2021-04-11,"351",Terra,MODIS,"40",6.03,296,9.2,D,"2"
0.5379,102.0174,316.6,1.2,1.1,2021-04-11,"351",Terra,MODIS,"59",6.03,298.6,10.5,D,"0"
0.1464,102.8719,313.4,1.4,1.2,2021-04-11,"351",Terra,MODIS,"58",6.03,295.8,12.6,D,"0"
-0.9192,103.0971,311.7,1.5,1.2,2021-04-11,"351",Terra,MODIS,"17",6.03,294.2,11.2,D,"0"
0.1563,102.2459,314,1.2,1.1,2021-04-11,"351",Terra,MODIS,"56",6.03,295.6,9.3,D,"0"
-0.9549,103.0077,312.8,1.4,1.2,2021-04-11,"351",Terra,MODIS,"46",6.03,294.8,13.9,D,"0"
-0.186,102.9672,316.2,1.4,1.2,2021-04-11,"351",Terra,MODIS,"29",6.03,296.4,14.6,D,"0"
-3.4295,103.4735,310.7,1.7,1.3,2021-04-11,"352",Terra,MODIS,"43",6.03,291.8,11.4,D,"0"
-3.784,103.5554,314.6,1.7,1.3,2021-04-11,"352",Terra,MODIS,"29",6.03,295,13.7,D,"2"
-3.4689,102.5322,314.1,1.4,1.2,2021-04-11,"352",Terra,MODIS,"34",6.03,294.9,9.2,D,"2"
0.4535,103.0863,317.8,1.1,1,2021-04-11,"649",Aqua,MODIS,"33",6.03,299.8,8.7,D,"0"
2.8639,98.0428,319.2,1.2,1.1,2021-04-11,"650",Aqua,MODIS,"71",6.03,294,17.8,D,"0"
-2.6513,105.4968,312.3,2.5,1.5,2021-04-12,"256",Terra,MODIS,"40",6.03,291.3,21.6,D,"0"
-3.0112,105.4103,309.2,2.5,1.5,2021-04-12,"257",Terra,MODIS,"29",6.03,286.5,19.6,D,"0"
-3.0192,105.4164,310.1,2.5,1.5,2021-04-12,"257",Terra,MODIS,"58",6.03,286,22.8,D,"0"
-2.9747,105.4923,314.3,2.5,1.5,2021-04-12,"257",Terra,MODIS,"67",6.03,291.3,32,D,"0"
-2.9712,105.4698,313.2,2.5,1.5,2021-04-12,"257",Terra,MODIS,"56",6.03,291.5,28.8,D,"0"
1.9323,101.5367,317.4,1,1,2021-04-13,"338",Terra,MODIS,"30",6.03,298.3,8.7,D,"0"
0.6169,102.9041,313.5,1,1,2021-04-13,"338",Terra,MODIS,"45",6.03,296.5,6.1,D,"0"
0.6864,102.7472,320,1,1,2021-04-13,"338",Terra,MODIS,"42",6.03,300.4,11,D,"0"
1.0059,102.7027,317.9,1,1,2021-04-13,"338",Terra,MODIS,"53",6.03,297.5,8,D,"2"
0.9867,103.024,317.8,1,1,2021-04-13,"338",Terra,MODIS,"48",6.03,299.1,9.7,D,"0"
-2.9745,105.4147,315,1.4,1.2,2021-04-13,"339",Terra,MODIS,"57",6.03,297,13,D,"0"
-1.7779,104.1785,314.4,1.1,1.1,2021-04-13,"339",Terra,MODIS,"53",6.03,296,10.7,D,"0"
-1.0827,103.5024,317.7,1,1,2021-04-13,"339",Terra,MODIS,"51",6.03,298.2,8.8,D,"0"
-0.981,103.1845,321.4,1,1,2021-04-13,"339",Terra,MODIS,"33",6.03,300.2,11.3,D,"0"
-0.9797,103.1754,323.1,1,1,2021-04-13,"339",Terra,MODIS,"54",6.03,301,14,D,"0"
-0.988,103.4842,315.9,1,1,2021-04-13,"339",Terra,MODIS,"46",6.03,297.6,7.7,D,"0"
-0.1694,103.0535,314.2,1,1,2021-04-13,"339",Terra,MODIS,"52",6.03,297,6.1,D,"0"
-2.9759,105.4711,317.6,1.4,1.2,2021-04-13,"339",Terra,MODIS,"24",6.03,297.9,14.2,D,"0"
-3.095,105.3919,315.6,1.4,1.2,2021-04-13,"339",Terra,MODIS,"37",6.03,295.8,11.5,D,"0"
-3.0179,105.4212,313,1.4,1.2,2021-04-13,"339",Terra,MODIS,"26",6.03,292.4,10.1,D,"0"
-3.0161,105.4089,316.6,1.4,1.2,2021-04-13,"339",Terra,MODIS,"54",6.03,295,14.5,D,"0"
-3.4329,102.195,316.8,1,1,2021-04-13,"340",Terra,MODIS,"51",6.03,298.9,8.5,D,"0"
-3.3199,105.7858,314.9,1,1,2021-04-13,"636",Aqua,MODIS,"65",6.03,297.2,5.3,D,"0"
0.5848,102.3297,317.2,1.1,1.1,2021-04-13,"637",Aqua,MODIS,"66",6.03,300.4,10.2,D,"0"
2.9792,99.619,316,1.6,1.2,2021-04-13,"637",Aqua,MODIS,"58",6.03,294.4,13.1,D,"2"
0.5255,101.9807,315.6,1.2,1.1,2021-04-13,"637",Aqua,MODIS,"48",6.03,297.7,11.9,D,"0"
0.2327,101.8561,320.3,1.2,1.1,2021-04-13,"637",Aqua,MODIS,"34",6.03,300.8,11.6,D,"0"
0.2539,102.281,314.1,1.1,1.1,2021-04-13,"637",Aqua,MODIS,"34",6.03,291,8.9,D,"0"
0.1917,102.7159,309.9,3.5,1.8,2021-04-14,"719",Aqua,MODIS,"46",6.03,286.5,43.2,D,"0"
0.2877,102.9822,318.5,1.2,1.1,2021-04-15,"326",Terra,MODIS,"21",6.03,297.8,8.5,D,"0"
1.0029,102.7124,318.2,1.3,1.1,2021-04-15,"326",Terra,MODIS,"46",6.03,295.6,9.1,D,"2"
0.5084,102.288,318.8,1.8,1.3,2021-04-15,"624",Aqua,MODIS,"69",6.03,295.7,28.2,D,"0"
-0.3187,103.1542,312.4,1.6,1.3,2021-04-15,"624",Aqua,MODIS,"0",6.03,293.2,12.4,D,"2"
-0.8243,103.4653,313.7,1.6,1.2,2021-04-15,"624",Aqua,MODIS,"43",6.03,295.1,13.2,D,"2"
2.4131,98.1426,314,3.6,1.8,2021-04-15,"625",Aqua,MODIS,"58",6.03,292,46.7,D,"0"
2.4269,98.1658,313.9,3.6,1.8,2021-04-15,"625",Aqua,MODIS,"60",6.03,292.2,53,D,"0"
3.9965,97.343,313.2,1.1,1,2021-04-16,"408",Terra,MODIS,"63",6.03,294.5,7.5,D,"2"
-0.7882,100.6587,312.2,2.1,1.4,2021-04-16,"409",Terra,MODIS,"48",6.03,294.3,16,D,"2"
0.416,102.197,306.2,2.7,1.6,2021-04-16,"409",Terra,MODIS,"11",6.03,284.1,12.4,D,"0"
0.4202,102.2041,306.1,2.7,1.6,2021-04-16,"409",Terra,MODIS,"34",6.03,283.8,13.2,D,"0"
0.4237,102.1804,307.4,2.7,1.6,2021-04-16,"409",Terra,MODIS,"43",6.03,285.5,15.9,D,"0"
-1.3164,103.6149,311.6,3.7,1.8,2021-04-16,"410",Terra,MODIS,"34",6.03,290.6,35.5,D,"0"
-3.7867,103.5461,316.1,2,1.4,2021-04-16,"706",Aqua,MODIS,"55",6.03,295.2,19.3,D,"0"
-0.3381,102.702,317.5,2,1.4,2021-04-16,"707",Aqua,MODIS,"46",6.03,297.2,22.4,D,"0"
0.9611,102.1767,310.5,1.9,1.3,2021-04-16,"707",Aqua,MODIS,"23",6.03,286.3,12.3,D,"0"
-0.3278,102.7724,317,2,1.4,2021-04-16,"707",Aqua,MODIS,"31",6.03,296.3,21,D,"0"
2.4754,96.3783,313.6,1,1,2021-04-16,"708",Aqua,MODIS,"0",6.03,297.4,7.1,D,"0"
-5.4915,104.6267,312.6,1.2,1.1,2021-04-17,"316",Terra,MODIS,"43",6.03,292.2,6.1,D,"2"
2.0021,100.7992,318.4,1.2,1.1,2021-04-18,"356",Terra,MODIS,"70",6.03,297.6,11.8,D,"0"
3.666,98.5266,315.2,1,1,2021-04-18,"356",Terra,MODIS,"37",6.03,294.1,6.3,D,"0"
3.6941,98.5275,313.3,1,1,2021-04-18,"356",Terra,MODIS,"49",6.03,287.1,5.8,D,"0"
4.1392,97.3122,313.2,1.1,1,2021-04-18,"356",Terra,MODIS,"62",6.03,294.7,8.9,D,"0"
1.2931,101.9203,315.5,1.4,1.2,2021-04-18,"357",Terra,MODIS,"24",6.03,297.1,12.9,D,"0"
1.295,101.9076,315.2,1.4,1.2,2021-04-18,"357",Terra,MODIS,"36",6.03,296.6,12.1,D,"0"
1.2969,101.895,316.8,1.4,1.2,2021-04-18,"357",Terra,MODIS,"38",6.03,297.5,13.6,D,"0"
1.3427,102.28,314,1.5,1.2,2021-04-18,"357",Terra,MODIS,"40",6.03,297.2,11.7,D,"0"
1.3447,102.2666,315,1.5,1.2,2021-04-18,"357",Terra,MODIS,"53",6.03,298.1,13.5,D,"0"
1.3466,102.2532,314.8,1.5,1.2,2021-04-18,"357",Terra,MODIS,"27",6.03,298.2,12.7,D,"0"
0.1092,102.7065,313.2,1.7,1.3,2021-04-18,"357",Terra,MODIS,"58",6.03,297.7,14.5,D,"0"
-0.8211,103.4634,313.5,2,1.4,2021-04-18,"357",Terra,MODIS,"0",6.03,294.5,14.9,D,"2"
-0.4664,100.4012,313.2,1.2,1.1,2021-04-18,"357",Terra,MODIS,"35",6.03,298.4,9.1,D,"2"
-1.3508,100.5837,312.2,1.3,1.1,2021-04-18,"357",Terra,MODIS,"44",6.03,298,8.8,D,"2"
1.5818,101.1476,316.6,1.3,1.1,2021-04-18,"357",Terra,MODIS,"65",6.03,299.7,9.5,D,"0"
0.6866,102.7549,313.6,1.7,1.3,2021-04-18,"357",Terra,MODIS,"58",6.03,297.3,14,D,"0"
0.8705,101.8156,314.1,1.4,1.2,2021-04-18,"357",Terra,MODIS,"44",6.03,297.4,10.6,D,"0"
0.9645,101.8744,320.1,1.4,1.2,2021-04-18,"357",Terra,MODIS,"37",6.03,300.1,18.2,D,"0"
0.7105,100.5318,315,1.2,1.1,2021-04-18,"357",Terra,MODIS,"65",6.03,299,8.6,D,"2"
1.4759,101.258,321.9,1.1,1,2021-04-18,"655",Aqua,MODIS,"35",6.03,304.5,10.5,D,"0"
4.3425,97.8072,347.6,1,1,2021-04-18,"656",Aqua,MODIS,"94",6.03,298,53.8,D,"0"
4.7221,95.7727,325.4,1.3,1.1,2021-04-18,"656",Aqua,MODIS,"81",6.03,293.6,26.8,D,"0"
4.3412,97.7978,360.4,1,1,2021-04-18,"656",Aqua,MODIS,"100",6.03,297.1,85.2,D,"0"
4.3439,97.8165,316.9,1,1,2021-04-18,"656",Aqua,MODIS,"70",6.03,294.5,8.5,D,"0"
4.2975,97.6895,321.4,1.1,1,2021-04-18,"656",Aqua,MODIS,"76",6.03,298.1,13.6,D,"0"
2.6389,98.0027,318.7,1.1,1,2021-04-18,"656",Aqua,MODIS,"64",6.03,301.6,8.9,D,"0"
-2.9719,105.4689,313.4,1.9,1.3,2021-04-19,"303",Terra,MODIS,"50",6.03,294.1,17.7,D,"0"
2.1065,100.308,317.3,1,1,2021-04-20,"344",Terra,MODIS,"65",6.03,297.1,7.8,D,"0"
3.7792,98.6886,319.4,1.3,1.1,2021-04-20,"344",Terra,MODIS,"0",6.03,299,13,D,"2"
-2.9781,105.4688,313.1,1.8,1.3,2021-04-20,"345",Terra,MODIS,"68",6.03,295.6,16.5,D,"0"
1.8896,100.0869,316.2,1.2,1.1,2021-04-20,"643",Aqua,MODIS,"56",6.03,299.5,9.9,D,"0"
1.8371,101.2292,323.8,1.1,1,2021-04-20,"643",Aqua,MODIS,"62",6.03,302.4,15.3,D,"0"
1.0876,102.6799,322.4,1,1,2021-04-20,"643",Aqua,MODIS,"57",6.03,297,12,D,"0"
0.5236,100.9463,312.8,1.1,1.1,2021-04-20,"643",Aqua,MODIS,"50",6.03,296.3,7,D,"0"
0.4275,101.0229,310.9,1.1,1.1,2021-04-20,"643",Aqua,MODIS,"58",6.03,293.1,4.9,D,"0"
0.4141,101.4589,312,1.1,1,2021-04-20,"643",Aqua,MODIS,"40",6.03,294,6.3,D,"2"
3.6057,98.4841,314.3,1.4,1.2,2021-04-20,"644",Aqua,MODIS,"30",6.03,291.9,9.5,D,"2"
5.106,96.5703,310.7,1.9,1.3,2021-04-21,"426",Terra,MODIS,"50",6.03,293.5,10.6,D,"0"
4.6286,96.8407,312.2,2,1.4,2021-04-21,"426",Terra,MODIS,"44",6.03,294.3,24.4,D,"2"
-0.1541,102.8047,312.1,4.7,2,2021-04-21,"725",Aqua,MODIS,"28",6.03,291.5,51.9,D,"0"
-0.1561,102.8001,312.3,4.7,2,2021-04-21,"725",Aqua,MODIS,"55",6.03,291.6,56.1,D,"0"
-0.1383,102.7975,312.5,4.7,2,2021-04-21,"725",Aqua,MODIS,"59",6.03,291.6,58.7,D,"0"
-0.138,102.7897,312.5,4.7,2,2021-04-21,"725",Aqua,MODIS,"36",6.03,291.7,56.7,D,"0"
-2.9749,105.4166,315.2,1.1,1.1,2021-04-22,"333",Terra,MODIS,"63",6.03,297.9,9.4,D,"0"
-2.7516,105.2783,315.5,1.1,1,2021-04-22,"333",Terra,MODIS,"65",6.03,298.2,8.4,D,"0"
-2.895,105.5674,317.5,1.1,1.1,2021-04-22,"333",Terra,MODIS,"39",6.03,298.3,10.1,D,"0"
-2.9326,105.6245,315,1.1,1.1,2021-04-22,"333",Terra,MODIS,"48",6.03,297.6,8.8,D,"0"
-2.9727,105.4681,316.4,1.1,1.1,2021-04-22,"333",Terra,MODIS,"67",6.03,296.5,12.1,D,"0"
-4.5676,105.7573,321.3,1.2,1.1,2021-04-22,"334",Terra,MODIS,"73",6.03,298.8,15.4,D,"0"
-1.9378,105.27,313.2,1,1,2021-04-22,"630",Aqua,MODIS,"23",6.03,295.1,4.5,D,"0"
-2.0048,103.9588,306,1.2,1.1,2021-04-22,"630",Aqua,MODIS,"13",6.03,283.2,3.9,D,"0"
-2.0195,105.5958,313,1,1,2021-04-22,"630",Aqua,MODIS,"56",6.03,294.8,5.1,D,"0"
-2.3546,106.0205,321.7,1,1,2021-04-22,"630",Aqua,MODIS,"73",6.03,297.6,11.4,D,"0"
-2.3533,106.0295,334.3,1,1,2021-04-22,"630",Aqua,MODIS,"86",6.03,297.5,26.8,D,"0"
-2.3816,106.0243,322.4,1,1,2021-04-22,"630",Aqua,MODIS,"74",6.03,296,12.2,D,"0"
-2.4139,106.1815,327,1,1,2021-04-22,"630",Aqua,MODIS,"79",6.03,297.3,18.3,D,"0"
-2.4126,106.1905,324.4,1,1,2021-04-22,"630",Aqua,MODIS,"76",6.03,297.2,15.5,D,"0"
-2.7183,106.1797,311.6,1,1,2021-04-22,"630",Aqua,MODIS,"37",6.03,293.3,3.7,D,"0"
-2.7466,106.1712,312.9,1,1,2021-04-22,"630",Aqua,MODIS,"53",6.03,295.9,4.8,D,"0"
-2.9742,105.4148,318.6,1.1,1,2021-04-22,"630",Aqua,MODIS,"69",6.03,300.4,11.4,D,"0"
-2.9729,105.4242,315.2,1.1,1,2021-04-22,"630",Aqua,MODIS,"54",6.03,298.6,7.9,D,"0"
-4.4201,105.426,316.5,1,1,2021-04-24,"321",Terra,MODIS,"61",6.03,300.5,6.8,D,"0"
-2.9782,105.4577,318.9,1,1,2021-04-24,"321",Terra,MODIS,"70",6.03,303,11.6,D,"0"
-2.9796,105.4668,319.1,1,1,2021-04-24,"321",Terra,MODIS,"71",6.03,302.9,12,D,"0"
-2.0037,103.9602,315.1,1.2,1.1,2021-04-24,"321",Terra,MODIS,"20",6.03,295.4,9.6,D,"0"
-2.9746,105.4932,317,1.6,1.2,2021-04-24,"617",Aqua,MODIS,"43",6.03,296.8,17,D,"0"
-2.9766,105.4793,320.4,1.6,1.2,2021-04-24,"617",Aqua,MODIS,"69",6.03,298.8,24.3,D,"0"
-2.9785,105.4654,322.1,1.6,1.2,2021-04-24,"617",Aqua,MODIS,"76",6.03,298.1,27.8,D,"0"
-2.9804,105.4514,314.4,1.6,1.2,2021-04-24,"617",Aqua,MODIS,"35",6.03,293.9,13.5,D,"0"
-2.9752,105.4077,312,1.6,1.2,2021-04-24,"617",Aqua,MODIS,"58",6.03,295,11.2,D,"0"
-2.7416,106.3055,314.6,1.4,1.2,2021-04-24,"617",Aqua,MODIS,"65",6.03,297.3,10.1,D,"0"
